"dt_adcode","dt_name","dt_pinyin","ct_adcode","ct_name","pr_adcode","pr_name","AREA_KM_2","POP_Km2","Year","x","y"
"110101","东城区","dong cheng qu","110100","北京城区","110000","北京市",41.9761716726464,14011.8512852204,2000,116.41671254,39.91291554
"110102","西城区","xi cheng qu","110100","北京城区","110000","北京市",50.5293421639513,16438.9113221545,2000,116.3656514,39.91208941
"110105","朝阳区","chao yang qu","110100","北京城区","110000","北京市",463.325925690096,5126.9886235308,2000,116.51534949,39.95351589
"110106","丰台区","feng tai qu","110100","北京城区","110000","北京市",303.988660538244,5186.11120957146,2000,116.25032876,39.83570236
"110107","石景山区","shi jing shan qu","110100","北京城区","110000","北京市",84.2141899961807,5654.38259302376,2000,116.176218,39.9332128
"110108","海淀区","hai dian qu","110100","北京城区","110000","北京市",430.201386775478,5405.27488167676,2000,116.2332031,40.02682398
"110109","门头沟区","men tou gou qu","110100","北京城区","110000","北京市",1447.68484946105,162.290458166683,2000,115.791703,39.99399352
"110111","房山区","fang shan qu","110100","北京城区","110000","北京市",1997.80409874799,345.583308409805,2000,115.85398843,39.71903834
"110112","通州区","tong zhou qu","110100","北京城区","110000","北京市",905.813391163281,842.773958684378,2000,116.73302517,39.80329918
"110113","顺义区","shun yi qu","110100","北京城区","110000","北京市",1009.23662226229,587.777793546845,2000,116.72407089,40.15044056
"110114","昌平区","chang ping qu","110100","北京城区","110000","北京市",1344.08669667351,806.440352904774,2000,116.2107194,40.21530854
"110115","大兴区","da xing qu","110100","北京城区","110000","北京市",1034.26597821755,909.42775582835,2000,116.41894338,39.64767761
"110116","怀柔区","huai rou qu","110100","北京城区","110000","北京市",2123.38771786444,132.20848582582,2000,116.58600192,40.62959274
"110117","平谷区","ping gu qu","110100","北京城区","110000","北京市",949.38294654771,302.890815603616,2000,117.14537272,40.208859
"110118","密云区","mi yun qu","110100","北京城区","110000","北京市",2229.50759520701,146.833164844906,2000,116.99493497,40.52653354
"110119","延庆区","yan qing qu","110100","北京城区","110000","北京市",1995.70723708797,110.508552883641,2000,116.16377853,40.53972659
"120101","和平区","he ping qu","120100","天津城区","120000","天津市",9.98471981323705,21306.4488392519,2000,117.19620389,39.11900304
"120102","河东区","he dong qu","120100","天津城区","120000","天津市",41.7343847495801,12937.8614478181,2000,117.2562585,39.12273397
"120103","河西区","he xi qu","120100","天津城区","120000","天津市",48.2285857384406,14301.0452605965,2000,117.23252031,39.07260971
"120104","南开区","nan kai qu","120100","天津城区","120000","天津市",41.381887087859,20248.7367412938,2000,117.15505053,39.10894116
"120105","河北区","he bei qu","120100","天津城区","120000","天津市",29.5089822462551,17806.2117871477,2000,117.21379216,39.16717825
"120106","红桥区","hong qiao qu","120100","天津城区","120000","天津市",23.8116137078851,14127.9654700008,2000,117.15125235,39.16405907
"120110","东丽区","dong li qu","120100","天津城区","120000","天津市",476.314240982449,1160.59581036203,2000,117.4094611,39.13358134
"120111","西青区","xi qing qu","120100","天津城区","120000","天津市",557.778024186378,1117.06119725471,2000,117.11856199,39.02784795
"120112","津南区","jin nan qu","120100","天津城区","120000","天津市",380.798594011951,1098.71450178429,2000,117.38795517,38.96308789
"120113","北辰区","bei chen qu","120100","天津城区","120000","天津市",475.976339999585,1362.76784262126,2000,117.17311713,39.25318389
"120114","武清区","wu qing qu","120100","天津城区","120000","天津市",1575.99201250558,469.69424281735,2000,117.0282204,39.45096155
"120115","宝坻区","bao di qu","120100","天津城区","120000","天津市",1509.40543183237,393.616743036859,2000,117.40556356,39.60921755
"120116","滨海新区","bin hai xin qu","120100","天津城区","120000","天津市",2707.3331487085,1076.9864992016,2000,117.59807089,38.91233809
"120117","宁河区","ning he qu","120100","天津城区","120000","天津市",1154.79200205317,199.319714797785,2000,117.65532772,39.3784513
"120118","静海区","jing hai qu","120100","天津城区","120000","天津市",1477.87612342731,342.888790350584,2000,116.96641236,38.85555806
"120119","蓟州区","ji zhou qu","120100","天津城区","120000","天津市",1589.3103695448,387.827371110992,2000,117.43492559,40.00318513
"130102","长安区","chang an qu","130100","石家庄市","130000","河北省",140.376555610974,4152.71666955209,2000,114.58360021,38.08066364
"130104","桥西区","qiao xi qu","130100","石家庄市","130000","河北省",67.2127257729616,11159.6342638099,2000,114.44953612,38.02555097
"130105","新华区","xin hua qu","130100","石家庄市","130000","河北省",90.504245925024,6449.98606456093,2000,114.44763531,38.09995744
"130107","井陉矿区","jing jing kuang qu","130100","石家庄市","130000","河北省",71.0025982268031,1205.28027687999,2000,114.04369364,38.07378532
"130108","裕华区","yu hua qu","130100","石家庄市","130000","河北省",106.835314209146,4506.53890582916,2000,114.58410963,38.00951058
"130109","藁城区","gao cheng qu","130100","石家庄市","130000","河北省",814.351232476758,877.396673578919,2000,114.80978402,38.04894274
"130110","鹿泉区","lu quan qu","130100","石家庄市","130000","河北省",614.404611581429,798.458769274687,2000,114.34224154,38.07675821
"130111","栾城区","luan cheng qu","130100","石家庄市","130000","河北省",351.417321619274,862.080708924804,2000,114.63484455,37.89246367
"130121","井陉县","jing jing xian","130100","石家庄市","130000","河北省",1379.4404912965,212.332442463473,2000,114.07465944,37.98576888
"130123","正定县","zheng ding xian","130100","石家庄市","130000","河北省",480.703148782064,911.104846847099,2000,114.5608608,38.22393128
"130125","行唐县","hang tang xian","130100","石家庄市","130000","河北省",954.352113333385,387.742926410571,2000,114.45162614,38.53953359
"130126","灵寿县","ling shou xian","130100","石家庄市","130000","河北省",1066.96393478346,283.540921710159,2000,114.17905753,38.50637824
"130127","高邑县","gao yi xian","130100","石家庄市","130000","河北省",220.645690394122,801.944481371631,2000,114.59830529,37.61621621
"130128","深泽县","shen ze xian","130100","石家庄市","130000","河北省",297.57925159027,726.099167600921,2000,115.22350033,38.18845113
"130129","赞皇县","zan huang xian","130100","石家庄市","130000","河北省",849.141329778166,261.330153877885,2000,114.28069068,37.62067109
"130130","无极县","wu ji xian","130100","石家庄市","130000","河北省",498.49155245602,914.80198661989,2000,114.94422329,38.17830779
"130131","平山县","ping shan xian","130100","石家庄市","130000","河北省",2640.79792569428,152.643483179056,2000,113.86751122,38.40131241
"130132","元氏县","yuan shi xian","130100","石家庄市","130000","河北省",673.393027266928,569.246826486744,2000,114.42319692,37.80154706
"130133","赵县","zhao xian","130100","石家庄市","130000","河北省",670.488689540245,771.502714094554,2000,114.82560352,37.76279834
"130181","辛集市","xin ji shi","130100","石家庄市","130000","河北省",951.790922825394,579.154569854123,2000,115.29216655,37.91626838
"130183","晋州市","jin zhou shi","130100","石家庄市","130000","河北省",605.38217989362,804.48410925406,2000,115.08397963,37.98466601
"130184","新乐市","xin yue shi","130100","石家庄市","130000","河北省",520.670906939653,834.77399151164,2000,114.75406662,38.37194358
"130202","路南区","lu nan qu","130200","唐山市","130000","河北省",243.868736148764,1420.01276678103,2000,117.90524152,39.4629174
"130203","路北区","lu bei qu","130200","唐山市","130000","河北省",169.502316110625,4322.74513595316,2000,118.11958938,39.64952204
"130204","古冶区","gu ye qu","130200","唐山市","130000","河北省",248.092200738473,1088.1391794923,2000,118.43703043,39.71589934
"130205","开平区","kai ping qu","130200","唐山市","130000","河北省",238.726435666814,1174.09585564789,2000,118.27727107,39.70321852
"130207","丰南区","feng nan qu","130200","唐山市","130000","河北省",1402.93144064297,432.110433152859,2000,118.1335273,39.43838952
"130208","丰润区","feng run qu","130200","唐山市","130000","河北省",1219.05543132785,626.056283321496,2000,118.08537716,39.82133296
"130209","曹妃甸区","cao fei dian qu","130200","唐山市","130000","河北省",1473.2637757488,188.655159432489,2000,118.42247165,39.18450039
"130224","滦南县","luan nan xian","130200","唐山市","130000","河北省",1245.48826471962,440.249079844551,2000,118.57237957,39.42469366
"130225","乐亭县","yue ting xian","130200","唐山市","130000","河北省",1509.51992366599,325.287856292415,2000,118.94149029,39.33581103
"130227","迁西县","qian xi xian","130200","唐山市","130000","河北省",1450.15262762329,253.32988611143,2000,118.36519002,40.23276984
"130229","玉田县","yu tian xian","130200","唐山市","130000","河北省",1169.2857177484,548.775945228875,2000,117.72862145,39.81296807
"130281","遵化市","zun hua shi","130200","唐山市","130000","河北省",1509.01168880257,461.455297309565,2000,117.95085827,40.13185329
"130283","迁安市","qian an shi","130200","唐山市","130000","河北省",1229.75626468124,541.035259675996,2000,118.68037634,40.0348578
"130284","滦州市","luan zhou shi","130200","唐山市","130000","河北省",1022.99967280465,530.546540657243,2000,118.58186644,39.77830568
"130302","海港区","hai gang qu","130300","秦皇岛市","130000","河北省",754.144118997397,1064.90379924685,2000,119.58608302,40.07225407
"130303","山海关区","shan hai guan qu","130300","秦皇岛市","130000","河北省",208.116302662334,792.864889795413,2000,119.74641941,40.01719286
"130304","北戴河区","bei dai he qu","130300","秦皇岛市","130000","河北省",169.027054349216,744.921337355036,2000,119.4263682,39.84457913
"130306","抚宁区","fu ning qu","130300","秦皇岛市","130000","河北省",1028.47276227776,318.289086747436,2000,119.26943712,39.95964125
"130321","青龙满族自治县","qing long man zu zi zhi xian","130300","秦皇岛市","130000","河北省",3508.64240332966,129.472058998917,2000,119.1334518,40.34809352
"130322","昌黎县","chang li xian","130300","秦皇岛市","130000","河北省",1232.9611821989,416.823924524085,2000,119.10166429,39.62601806
"130324","卢龙县","lu long xian","130300","秦皇岛市","130000","河北省",960.574614490958,355.696015016037,2000,118.97944537,39.91843323
"130402","邯山区","han shan qu","130400","邯郸市","130000","河北省",429.530739674577,1661.20895803778,2000,114.48283607,36.50384915
"130403","丛台区","cong tai qu","130400","邯郸市","130000","河北省",403.459728345476,1572.45790082115,2000,114.57865991,36.66254819
"130404","复兴区","fu xing qu","130400","邯郸市","130000","河北省",256.667419901721,1154.78354289567,2000,114.35925139,36.5738385
"130406","峰峰矿区","feng feng kuang qu","130400","邯郸市","130000","河北省",350.414698807698,1296.04143403594,2000,114.18557844,36.46234372
"130407","肥乡区","fei xiang qu","130400","邯郸市","130000","河北省",502.121828787378,648.474658105095,2000,114.83188361,36.57110476
"130408","永年区","yong nian qu","130400","邯郸市","130000","河北省",752.793520673696,1035.18234562195,2000,114.6217114,36.78630814
"130423","临漳县","lin zhang xian","130400","邯郸市","130000","河北省",747.44830815825,748.061011573818,2000,114.58010104,36.26116932
"130424","成安县","cheng an xian","130400","邯郸市","130000","河北省",475.392639160089,719.363328498735,2000,114.69849524,36.42255545
"130425","大名县","da ming xian","130400","邯郸市","130000","河北省",1058.29475137445,651.989201594236,2000,115.24400677,36.30371783
"130426","涉县","she xian","130400","邯郸市","130000","河北省",1498.13409648154,251.541797650183,2000,113.73853011,36.58991889
"130427","磁县","ci xian","130400","邯郸市","130000","河北省",684.037003988012,573.390215314834,2000,114.17385483,36.36232835
"130430","邱县","qiu xian","130400","邯郸市","130000","河北省",444.799481713578,455.881615394,2000,115.20153493,36.78875591
"130431","鸡泽县","ji ze xian","130400","邯郸市","130000","河北省",336.611565428335,650.630171742057,2000,114.86392192,36.86627948
"130432","广平县","guang ping xian","130400","邯郸市","130000","河北省",319.436566727448,688.462586650708,2000,115.01107287,36.5040145
"130433","馆陶县","guan tao xian","130400","邯郸市","130000","河北省",453.065587504037,636.764456310488,2000,115.29184539,36.61244337
"130434","魏县","wei xian","130400","邯郸市","130000","河北省",864.805853603568,859.267137130921,2000,114.93014892,36.24484924
"130435","曲周县","qu zhou xian","130400","邯郸市","130000","河北省",677.226605954817,579.683968110656,2000,115.03196021,36.74628468
"130481","武安市","wu an shi","130400","邯郸市","130000","河北省",1801.22766406635,407.475420593453,2000,114.05200614,36.74258201
"130502","襄都区","xiang dou qu","130500","邢台市","130000","河北省",322.480358426658,1361.86792396499,2000,114.55969895,37.04815158
"130503","信都区","xin dou qu","130500","邢台市","130000","河北省",1925.00561011796,364.752962957326,2000,114.14527868,37.14251789
"130505","任泽区","ren ze qu","130500","邢台市","130000","河北省",427.590359780341,662.398586688207,2000,114.76680798,37.16717386
"130506","南和区","nan he qu","130500","邢台市","130000","河北省",407.49771049476,760.485944506883,2000,114.74801266,37.01162988
"130522","临城县","lin cheng xian","130500","邢台市","130000","河北省",777.310737877121,256.442307640566,2000,114.37975443,37.45730723
"130523","内丘县","nei qiu xian","130500","邢台市","130000","河北省",781.07010717546,334.001108035487,2000,114.35184521,37.31259402
"130524","柏乡县","bai xiang xian","130500","邢台市","130000","河北省",262.877352244451,754.30589895629,2000,114.70293382,37.51261711
"130525","隆尧县","long yao xian","130500","邢台市","130000","河北省",749.610120022008,584.73421821884,2000,114.78458941,37.35725965
"130528","宁晋县","ning jin xian","130500","邢台市","130000","河北省",1114.70423038713,631.860154738437,2000,115.01415157,37.6052805
"130529","巨鹿县","ju lu xian","130500","邢台市","130000","河北省",638.880763540748,568.883588286062,2000,115.05275122,37.2711969
"130530","新河县","xin he xian","130500","邢台市","130000","河北省",361.855446653556,434.047805422073,2000,115.2497415,37.49329474
"130531","广宗县","guang zong xian","130500","邢台市","130000","河北省",507.508618563323,537.568457009286,2000,115.19259255,37.07896728
"130532","平乡县","ping xiang xian","130500","邢台市","130000","河北省",403.073299241905,679.03119423879,2000,115.00002564,37.04701213
"130533","威县","wei xian","130500","邢台市","130000","河北省",1006.78766970865,505.333059846899,2000,115.38230091,37.06976441
"130534","清河县","qing he xian","130500","邢台市","130000","河北省",503.40174069826,703.084887547397,2000,115.68660436,37.03477383
"130535","临西县","lin xi xian","130500","邢台市","130000","河北省",548.416345112532,625.372726499655,2000,115.52209893,36.85172954
"130581","南宫市","nan gong shi","130500","邢台市","130000","河北省",855.916420483295,506.57330070286,2000,115.47194138,37.28029267
"130582","沙河市","sha he shi","130500","邢台市","130000","河北省",841.158304394055,458.161269093837,2000,114.23431946,36.92789717
"130602","竞秀区","jing xiu qu","130600","保定市","130000","河北省",174.537557854227,2719.82220237364,2000,115.4210497,38.89770483
"130606","莲池区","lian chi qu","130600","保定市","130000","河北省",176.770521580926,3816.4013092599,2000,115.51320728,38.85618007
"130607","满城区","man cheng qu","130600","保定市","130000","河北省",634.508813512733,592.398735439247,2000,115.2465943,38.97123273
"130608","清苑区","qing yuan qu","130600","保定市","130000","河北省",861.087523177063,622.027143679635,2000,115.48354509,38.71845063
"130609","徐水区","xu shui qu","130600","保定市","130000","河北省",730.015597077987,707.432230992223,2000,115.57364033,39.03784884
"130623","涞水县","lai shui xian","130600","保定市","130000","河北省",1649.04466984202,190.501244899628,2000,115.438559,39.60917437
"130624","阜平县","fu ping xian","130600","保定市","130000","河北省",2479.28945176961,78.4666663209271,2000,114.15856095,38.88781702
"130626","定兴县","ding xing xian","130600","保定市","130000","河北省",709.763080829023,675.522817684425,2000,115.74857432,39.20666681
"130627","唐县","tang xian","130600","保定市","130000","河北省",1419.41748052167,346.712608695737,2000,114.79842911,38.8982385
"130628","高阳县","gao yang xian","130600","保定市","130000","河北省",497.249393937482,657.013055688259,2000,115.83129501,38.66773344
"130629","容城县","rong cheng xian","130600","保定市","130000","河北省",313.934914829766,807.173180744831,2000,115.89903902,39.05367637
"130630","涞源县","lai yuan xian","130600","保定市","130000","河北省",2447.63374837661,98.5129069187433,2000,114.72377317,39.36159919
"130631","望都县","wang dou xian","130600","保定市","130000","河北省",368.930096605591,701.167297355376,2000,115.1723249,38.67097541
"130632","安新县","an xin xian","130600","保定市","130000","河北省",728.179661254414,580.054094098663,2000,115.87898869,38.87393233
"130633","易县","yi xian","130600","保定市","130000","河北省",2536.63092889703,198.745888890194,2000,115.24548545,39.31141473
"130634","曲阳县","qu yang xian","130600","保定市","130000","河北省",1075.07835062044,522.107644225245,2000,114.65418348,38.70043495
"130635","蠡县","li xian","130600","保定市","130000","河北省",650.648381643369,712.724434707316,2000,115.66233106,38.52310655
"130636","顺平县","shun ping xian","130600","保定市","130000","河北省",714.305256834328,359.858141936674,2000,115.06648721,38.92190353
"130637","博野县","bo ye xian","130600","保定市","130000","河北省",328.57269380052,658.776736348068,2000,115.48092364,38.45302652
"130638","雄县","xiong xian","130600","保定市","130000","河北省",516.373689173811,635.824840873111,2000,116.17593081,39.03810173
"130681","涿州市","zhuo zhou shi","130600","保定市","130000","河北省",749.30358296482,755.224518293233,2000,115.99415023,39.47705962
"130682","定州市","ding zhou shi","130600","保定市","130000","河北省",1276.07522071767,829.152237910349,2000,115.05004001,38.45995768
"130683","安国市","an guo shi","130600","保定市","130000","河北省",486.89245137147,731.409342036201,2000,115.3287542,38.385204
"130684","高碑店市","gao bei dian shi","130600","保定市","130000","河北省",679.721312982175,867.791128119986,2000,116.034694,39.25974139
"130702","桥东区","qiao dong qu","130700","张家口市","130000","河北省",404.035501758358,814.78352104535,2000,115.04919685,40.75877573
"130703","桥西区","qiao xi qu","130700","张家口市","130000","河北省",228.926122749487,1327.03318804923,2000,114.85620874,40.7923854
"130705","宣化区","xuan hua qu","130700","张家口市","130000","河北省",2019.67034391305,273.806905749074,2000,115.05047369,40.52758857
"130706","下花园区","xia hua yuan qu","130700","张家口市","130000","河北省",315.955845312929,216.038444572517,2000,115.31212789,40.54143259
"130708","万全区","wan quan qu","130700","张家口市","130000","河北省",1126.75342974847,198.649966656828,2000,114.60338563,40.84002662
"130709","崇礼区","chong li qu","130700","张家口市","130000","河北省",2352.83450616148,48.1394886480072,2000,115.21404592,41.02025658
"130722","张北县","zhang bei xian","130700","张家口市","130000","河北省",4182.8479167766,73.4590418091959,2000,114.76432004,41.28712719
"130723","康保县","kang bao xian","130700","张家口市","130000","河北省",3361.82139440956,58.3106853032058,2000,114.59894648,41.77800581
"130724","沽源县","gu yuan xian","130700","张家口市","130000","河北省",3582.80747431721,47.2918587489244,2000,115.62861102,41.57310561
"130725","尚义县","shang yi xian","130700","张家口市","130000","河北省",2632.76793318215,55.1104581024087,2000,114.1475817,41.12243763
"130726","蔚县","wei xian","130700","张家口市","130000","河北省",3193.68815671422,135.641755704692,2000,114.70499347,39.87460463
"130727","阳原县","yang yuan xian","130700","张家口市","130000","河北省",1850.31905686938,130.295535575311,2000,114.3866041,40.13359642
"130728","怀安县","huai an xian","130700","张家口市","130000","河北省",1678.81346078961,122.721561499809,2000,114.49920593,40.55225697
"130730","怀来县","huai lai xian","130700","张家口市","130000","河北省",1776.4265264943,187.235737751784,2000,115.62892486,40.34242969
"130731","涿鹿县","zhuo lu xian","130700","张家口市","130000","河北省",2797.85184856467,117.110717519976,2000,115.21906986,40.09602812
"130732","赤城县","chi cheng xian","130700","张家口市","130000","河北省",5266.35536842017,43.0579445625266,2000,115.88628767,40.95049037
"130802","双桥区","shuang qiao qu","130800","承德市","130000","河北省",630.351872296092,653.580691367377,2000,117.97471507,40.92821448
"130803","双滦区","shuang luan qu","130800","承德市","130000","河北省",456.524285521462,281.641831585442,2000,117.79028932,40.97806483
"130804","鹰手营子矿区","ying shou ying zi kuang qu","130800","承德市","130000","河北省",150.661684368594,309.378567544187,2000,117.74042411,40.54926707
"130821","承德县","cheng de xian","130800","承德市","130000","河北省",3696.30472587407,100.151510076719,2000,118.12978355,40.97171924
"130822","兴隆县","xing long xian","130800","承德市","130000","河北省",3122.174215928,98.7516262472109,2000,117.72240634,40.44753343
"130824","滦平县","luan ping xian","130800","承德市","130000","河北省",2998.46108798,93.8808456205912,2000,117.33255583,40.91968812
"130825","隆化县","long hua xian","130800","承德市","130000","河北省",5446.41588336161,64.6839605246153,2000,117.55943797,41.51419662
"130826","丰宁满族自治县","feng ning man zu zi zhi xian","130800","承德市","130000","河北省",8736.41468713376,38.7500099724624,2000,116.61788173,41.4171421
"130827","宽城满族自治县","kuan cheng man zu zi zhi xian","130800","承德市","130000","河北省",1932.21374824744,124.289658800857,2000,118.62994795,40.57191029
"130828","围场满族蒙古族自治县","wei chang man zu meng gu zu zi zhi xian","130800","承德市","130000","河北省",9019.01946681431,44.5732454874051,2000,117.53831394,42.10491167
"130881","平泉市","ping quan shi","130800","承德市","130000","河北省",3282.78285501323,129.885799284242,2000,118.73107864,41.06853848
"130902","新华区","xin hua qu","130900","沧州市","130000","河北省",74.1059062561701,2905.3071847033,2000,116.90613852,38.30973093
"130903","运河区","yun he qu","130900","沧州市","130000","河北省",119.226175372796,2370.72888244717,2000,116.82836741,38.31562769
"130921","沧县","cang xian","130900","沧州市","130000","河北省",1542.20546881998,395.448401545767,2000,116.8565672,38.29546555
"130922","青县","qing xian","130900","沧州市","130000","河北省",989.230082362019,365.994069737058,2000,116.84668331,38.55972415
"130923","东光县","dong guang xian","130900","沧州市","130000","河北省",707.418583496091,455.871585470983,2000,116.66938697,37.88234569
"130924","海兴县","hai xing xian","130900","沧州市","130000","河北省",865.389581174234,280.853566170986,2000,117.56131383,38.1373023
"130925","盐山县","yan shan xian","130900","沧州市","130000","河北省",797.134905796243,497.512360663543,2000,117.25877996,37.95474796
"130926","肃宁县","su ning xian","130900","沧州市","130000","河北省",515.858147305799,583.644339189863,2000,115.8821142,38.41437851
"130927","南皮县","nan pi xian","130900","沧州市","130000","河北省",793.753713358788,409.154148867837,2000,116.85612018,38.01664159
"130928","吴桥县","wu qiao xian","130900","沧州市","130000","河北省",581.071761105057,426.6185903675,2000,116.50003676,37.65578135
"130929","献县","xian xian","130900","沧州市","130000","河北省",1171.30913837235,455.712369188666,2000,116.16979971,38.23683906
"130930","孟村回族自治县","meng cun hui zu zi zhi xian","130900","沧州市","130000","河北省",386.74219367967,476.362152257411,2000,117.14968674,38.08483677
"130981","泊头市","bo tou shi","130900","沧州市","130000","河北省",1014.20684911238,537.32141818697,2000,116.38172439,38.0841004
"130982","任丘市","ren qiu shi","130900","沧州市","130000","河北省",1036.34102414442,743.83622961989,2000,116.15728791,38.73687557
"130983","黄骅市","huang hua shi","130900","沧州市","130000","河北省",2402.64497606178,281.603298340405,2000,117.43494527,38.39786956
"130984","河间市","he jian shi","130900","沧州市","130000","河北省",1328.50845352363,562.753946365237,2000,116.26686609,38.4786951
"131002","安次区","an ci qu","131000","廊坊市","130000","河北省",581.857308819233,540.240915144468,2000,116.758677,39.34305167
"131003","广阳区","guang yang qu","131000","廊坊市","130000","河北省",382.322449759153,1124.49746351759,2000,116.62904615,39.53892619
"131022","固安县","gu an xian","131000","廊坊市","130000","河北省",698.068557743998,520.621724354014,2000,116.28441196,39.34593417
"131023","永清县","yong qing xian","131000","廊坊市","130000","河北省",767.152844432812,396.491678232498,2000,116.55351828,39.29620316
"131024","香河县","xiang he xian","131000","廊坊市","130000","河北省",449.248628643695,661.391139683716,2000,117.04540852,39.73680446
"131025","大城县","da cheng xian","131000","廊坊市","130000","河北省",896.128311861915,478.755763065445,2000,116.58460381,38.66243791
"131026","文安县","wen an xian","131000","廊坊市","130000","河北省",1033.60271718954,448.650166585196,2000,116.48695187,38.90721763
"131028","大厂回族自治县","da chang hui zu zi zhi xian","131000","廊坊市","130000","河北省",176.208597376107,590.371972404146,2000,116.94186103,39.89353319
"131081","霸州市","ba zhou shi","131000","廊坊市","130000","河北省",795.504871684768,628.591609302114,2000,116.56862178,39.1042722
"131082","三河市","san he shi","131000","廊坊市","130000","河北省",635.063556592273,875.405786915476,2000,117.01383796,39.96044528
"131102","桃城区","tao cheng qu","131100","衡水市","130000","河北省",604.44282409391,833.293352857715,2000,115.66335484,37.71857041
"131103","冀州区","ji zhou qu","131100","衡水市","130000","河北省",928.353084994723,385.272794673842,2000,115.46489716,37.54776587
"131121","枣强县","zao qiang xian","131100","衡水市","130000","河北省",897.562613200473,437.057148415764,2000,115.75295178,37.45502074
"131122","武邑县","wu yi xian","131100","衡水市","130000","河北省",829.801977268228,383.772999430997,2000,115.94055962,37.82081617
"131123","武强县","wu qiang xian","131100","衡水市","130000","河北省",439.034911642848,445.228758730273,2000,115.91625669,38.04549192
"131124","饶阳县","rao yang xian","131100","衡水市","130000","河北省",572.778610147495,472.085540921945,2000,115.73439464,38.21799334
"131125","安平县","an ping xian","131100","衡水市","130000","河北省",495.273221136663,616.234357067699,2000,115.48337237,38.23779776
"131126","故城县","gu cheng xian","131100","衡水市","130000","河北省",936.794118995394,490.486406706679,2000,115.97013492,37.35039742
"131127","景县","jing xian","131100","衡水市","130000","河北省",1188.26548475393,428.533548717397,2000,116.19534575,37.66234784
"131128","阜城县","fu cheng xian","131100","衡水市","130000","河北省",691.240591044505,474.323364032437,2000,116.32392543,37.90674692
"131182","深州市","shen zhou shi","131100","衡水市","130000","河北省",1246.77732873546,430.211644563686,2000,115.58156467,37.95199525
"140105","小店区","xiao dian qu","140100","太原市","140000","山西省",290.143170398595,2262.20838353112,2000,112.56607121,37.71362734
"140106","迎泽区","ying ze qu","140100","太原市","140000","山西省",104.823762654032,4142.03404606844,2000,112.6644375,37.86519735
"140107","杏花岭区","xing hua ling qu","140100","太原市","140000","山西省",146.175997354947,3112.17925296819,2000,112.63849589,37.91773868
"140108","尖草坪区","jian cao ping qu","140100","太原市","140000","山西省",295.286274330539,1220.28953366334,2000,112.49833138,37.97984244
"140109","万柏林区","wan bai lin qu","140100","太原市","140000","山西省",288.490382368677,2259.75449215108,2000,112.4002079,37.8701581
"140110","晋源区","jin yuan qu","140100","太原市","140000","山西省",289.969360571071,516.620099809763,2000,112.43497327,37.72959931
"140121","清徐县","qing xu xian","140100","太原市","140000","山西省",605.60020852107,439.978227386508,2000,112.37973764,37.58674276
"140122","阳曲县","yang qu xian","140100","太原市","140000","山西省",2083.40678084109,50.3611407778665,2000,112.66710484,38.1519355
"140123","娄烦县","lou fan xian","140100","太原市","140000","山西省",1288.91547636823,64.312365430329,2000,111.79128288,38.02850257
"140181","古交市","gu jiao shi","140100","太原市","140000","山西省",1510.70449676402,110.468152264373,2000,112.10272197,37.89909463
"140212","新荣区","xin rong qu","140200","大同市","140000","山西省",1105.08567019333,105.147284908845,2000,113.18269853,40.26299271
"140213","平城区","ping cheng qu","140200","大同市","140000","山西省",228.541040722473,2652.45931576958,2000,113.31371467,40.0858479
"140214","云冈区","yun gang qu","140200","大同市","140000","山西省",753.377872574374,1136.6523774767,2000,113.11404165,40.02138225
"140215","云州区","yun zhou qu","140200","大同市","140000","山西省",1481.30424218123,113.32543872136,2000,113.57899716,39.99335875
"140221","阳高县","yang gao xian","140200","大同市","140000","山西省",1609.23612684025,144.330648483544,2000,113.80491167,40.2215357
"140222","天镇县","tian zhen xian","140200","大同市","140000","山西省",1689.16145512355,120.244907249049,2000,114.15622587,40.38437713
"140223","广灵县","guang ling xian","140200","大同市","140000","山西省",1210.39620945685,134.528405329416,2000,114.15160378,39.76248408
"140224","灵丘县","ling qiu xian","140200","大同市","140000","山西省",2734.05616523147,78.1350993138483,2000,114.20780833,39.37185022
"140225","浑源县","hun yuan xian","140200","大同市","140000","山西省",1936.75249136738,157.725674866348,2000,113.70490635,39.6279336
"140226","左云县","zuo yun xian","140200","大同市","140000","山西省",1324.7863560564,109.802339041305,2000,112.77208101,39.99503058
"140302","城区","cheng qu","140300","阳泉市","140000","山西省",15.2428964781988,2483.943918018,2000,113.59772684,37.85156086
"140303","矿区","kuang qu","140300","阳泉市","140000","山西省",12.2407720098949,4215.01096822512,2000,113.53690628,37.87968186
"140311","郊区","jiao qu","140300","阳泉市","140000","山西省",622.565309718754,864.119380893596,2000,113.53091532,37.92663138
"140321","平定县","ping ding xian","140300","阳泉市","140000","山西省",1401.66723758398,241.490626964675,2000,113.76362442,37.84223449
"140322","盂县","yu xian","140300","阳泉市","140000","山西省",2506.85413270049,116.643728362849,2000,113.35561372,38.22300617
"140403","潞州区","lu zhou qu","140400","长治市","140000","山西省",345.257453741891,1917.83821123529,2000,113.09712983,36.25754567
"140404","上党区","shang dang qu","140400","长治市","140000","山西省",473.998813807974,732.70403560693,2000,113.08003623,36.01904848
"140405","屯留区","tun liu qu","140400","长治市","140000","山西省",1182.88758437146,240.83282301198,2000,112.74499297,36.33597309
"140406","潞城区","lu cheng qu","140400","长治市","140000","山西省",613.10156314053,348.563171010895,2000,113.24590103,36.36844963
